[244, 116, 836];[41.62, 33.53, 59.31]
[451, 569, 561];[20.86, 39.31, 78.26]
[29, 566, 882];[17.37, 40.97, 43.24]
[20, 865, 469];[63.34, 54.34, 14.83]
[463, 448, 22];[49.47, 77.68, 71.81]
[146, 374, 94];[55.58, 69.58, 89.47]
[279, 797, 53];[71.42, 65.01, 36.92]
[921, 883, 789];[75.95, 55.36, 81.34]
[882, 866, 273];[38.11, 89.35, 57.6]
[931, 18, 950];[59.28, 49.08, 51.09]
[866, 872, 566];[54.09, 75.61, 32.66]
[110, 728, 294];[86.56, 81.96, 80.17]
[865, 459, 320];[59.28, 58.87, 59.08]
[803, 65, 758];[42.52, 36.58, 39.42]
[110, 732, 920];[70.73, 49.22, 48.91]
[109, 412, 425];[74.01, 68.01, 74.01]
[53, 413, 976];[30.63, 49.41, 45.73]
[878, 880, 109];[54.13, 19.5, 71.94]
[791, 891, 286];[36.99, 71.59, 29.86]
[327, 58, 464];[52.16, 79.83, 48.38]
[125, 28, 472];[52.16, 34.18, 69.63]
[227, 971, 36];[68.86, 71.28, 59.01]
[146, 313, 53];[54.56, 61.09, 35.58]
[768, 159, 392];[11.27, 82.0, 54.62]
[327, 914, 20];[53.4, 50.22, 67.68]
[894, 763, 99];[49.3, 49.21, 33.12]
[253, 976, 448];[61.56, 32.39, 71.29]
[797, 331, 125];[68.22, 53.96, 50.26]
[58, 751, 34];[64.58, 71.04, 87.06]
[780, 291, 165];[91.12, 68.31, 70.27]
[128, 757, 219];[101.74, 28.24, 19.2]
[754, 802, 46];[36.96, 57.78, 28.77]
[412, 335, 791];[68.23, 58.88, 42.29]
[774, 8, 885];[76.16, 63.1, 27.89]
[118, 279, 728];[9.8, 79.74, 61.7]
[337, 274, 20];[63.12, 61.53, 48.76]
[884, 21, 893];[58.31, 76.96, 71.87]
[882, 140, 551];[41.69, 37.69, 94.98]
[362, 47, 113];[57.78, 68.94, 107.57]
[769, 255, 946];[70.55, 61.43, 84.78]
[84, 160, 276];[35.55, 71.83, 45.01]
[331, 783, 87];[49.99, 82.43, 19.63]
[762, 110, 274];[71.74, 62.22, 62.22]
[787, 835, 211];[76.82, 54.83, 74.43]
[751, 789, 866];[69.84, 63.63, 64.24]
[133, 165, 834];[12.01, 55.99, 81.97]
[425, 869, 87];[73.86, 46.64, 22.03]
[91, 957, 100];[80.04, 84.07, 12.71]
[22, 942, 87];[64.5, 53.87, 22.26]
[781, 835, 60];[36.85, 80.34, 31.45]
[476, 642, 789];[56.26, 29.27, 74.07]
[836, 365, 78];[39.74, 34.65, 40.38]
[885, 861, 89];[49.68, 57.26, 14.15]
