[783, 796, 337];[82.59, 47.24, 69.95]
[29, 89, 802];[28.66, 12.68, 55.79]
[40, 318, 695];[50.19, 73.22, 37.81]
[259, 577, 84];[36.18, 74.8, 60.83]
[47, 19, 36];[87.55, 65.47, 32.46]
[60, 94, 881];[24.79, 88.4, 58.06]
[560, 8, 279];[67.11, 59.61, 90.88]
[802, 836, 337];[46.12, 55.26, 68.03]
[94, 840, 304];[79.07, 18.0, 26.0]
[48, 343, 55];[66.19, 53.79, 57.46]
[392, 94, 914];[45.17, 70.86, 51.31]
[868, 752, 437];[39.4, 57.42, 50.73]
[794, 22, 569];[132.26, 66.64, 49.03]
[110, 338, 256];[67.85, 26.22, 74.99]
[339, 783, 801];[10.61, 77.88, 29.32]
[644, 883, 9];[60.68, 72.62, 46.08]
[20, 46, 252];[64.41, 32.04, 67.8]
[795, 563, 752];[38.96, 74.91, 59.86]
[131, 40, 454];[21.28, 86.3, 15.3]
[796, 861, 113];[62.22, 88.66, 101.98]
[413, 782, 396];[42.76, 46.66, 53.62]
[116, 833, 402];[44.18, 72.81, 27.07]
[259, 871, 365];[53.58, 26.24, 40.28]
[66, 276, 834];[38.15, 32.41, 79.39]
[918, 29, 791];[30.61, 27.86, 37.98]
[11, 104, 976];[123.57, 54.88, 43.08]
[156, 773, 802];[84.32, 49.62, 62.15]
[874, 18, 125];[32.61, 55.51, 64.26]
[35, 47, 316];[86.17, 78.96, 45.33]
[835, 351, 893];[53.99, 69.08, 65.28]
[875, 464, 65];[53.79, 36.85, 28.66]
[118, 240, 881];[27.23, 67.86, 56.6]
[106, 964, 213];[44.95, 54.39, 35.67]
[964, 339, 885];[46.86, 4.06, 43.74]
[949, 711, 17];[14.0, 21.72, 49.74]
[211, 872, 442];[86.17, 101.07, 2.32]
[873, 885, 896];[96.91, 36.91, 48.31]
[802, 794, 7];[57.12, 115.97, 67.7]
[179, 753, 135];[68.0, 35.98, 29.99]
